类型,名称,路径,大小,完整路径,类数量
property,nowArray,Classes/Services/Request/Business/Favorite/SyncWithCloudProtocol.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/Favorite/SyncWithCloudProtocol.m,
property,hasSWifiVideoLabel,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ugc.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ugc.pbobjc.h,
property,hasCornerMark,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,mlReportDataType,Classes/Businesses/Discover/MusicHallUI/DiscoverCategoryNichoViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/MusicHallUI/DiscoverCategoryNichoViewCell.h,
property,resultPlayOrderReq,Library/PB_OC/JXPBCode/Classes/JOOX_PB/recommend/JOOX_PBPlayOrder.pb.m,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JOOX_PB/recommend/JOOX_PBPlayOrder.pb.m,
property,coverImageViewMiddle,Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/KSongDetailTableViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/KSongDetailTableViewCell.m,
property,jx_enableTapGesture,Classes/Utils/Category/UIView+JXGesture.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/Category/UIView+JXGesture.h,
property,logoImageView,Classes/Businesses/Music/LyricsMusicPostCard/JXEditableLyricCardView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/LyricsMusicPostCard/JXEditableLyricCardView.m,
property,text4,Classes/Businesses/Music/PlayList/RankingPlayList/UI/RankingListTopTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/RankingPlayList/UI/RankingListTopTableViewCell.h,
property,titleLeftView,Classes/Businesses/RIF/LiveSDKManager/Businesses/VC/RIFWesingWebViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/RIF/LiveSDKManager/Businesses/VC/RIFWesingWebViewController.h,
property,offsetMultiplier,Classes/UIKit/UIComponents/JXCarousel/JXCarousel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXCarousel/JXCarousel.m,
property,hashtagItem,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UgcHashtagInfo.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UgcHashtagInfo.pbobjc.h,
property,coinMallUrlSuffix,Classes/CommonBusinesses/ConfigCenter/Modules/JXWebUrlConfigManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ConfigCenter/Modules/JXWebUrlConfigManager.h,
property,smallFrame,Classes/Businesses/StartLightCard/VC/QMQmiiVideoVC.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/StartLightCard/VC/QMQmiiVideoVC.m,
property,customNavBar,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Playlists/View/JXImportMusicPopUpView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Playlists/View/JXImportMusicPopUpView.m,
property,onlineStatusIcon,Classes/Businesses/Music/Player/UI/PlayerSecondaryScreen/Cells/JXPlayerSecCommentsCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/PlayerSecondaryScreen/Cells/JXPlayerSecCommentsCell.m,
property,ksongNum,Classes/Services/Request/Business/UserInfo/GetUserProfilePageProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/UserInfo/GetUserProfilePageProtocol.h,
property,currentNumber,Classes/Businesses/UserCenter/Me/Model/JXUserCenterCardEntranceItem.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Me/Model/JXUserCenterCardEntranceItem.h,
property,aboutVideoStatus,Classes/Businesses/Music/Player/Logic/JXPlayerDetailMgr.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/Logic/JXPlayerDetailMgr.m,
property,refrainStartPoint,Classes/Businesses/KSong/KSong/UI/Component/Common/JXSlider.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/Component/Common/JXSlider.h,
property,shortVideoBitrate,Classes/CommonBusinesses/ConfigCenter/Modules/JXKSongConfigManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ConfigCenter/Modules/JXKSongConfigManager.h,
property,adProgressView,Classes/CommonBusinesses/Ad/TIAAd/View/JXTIAAdPlaylistView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/View/JXTIAAdPlaylistView.m,
property,rspListArray_Count,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserPlayList.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserPlayList.pbobjc.h,
property,identifierView,Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Detail/View/JXUserProfileInfoDetailCollectionViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Detail/View/JXUserProfileInfoDetailCollectionViewCell.m,
property,songRateType,Classes/CommonBusinesses/QQMuisc/Audio/Quality/JXQualityModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Audio/Quality/JXQualityModel.h,
property,companionView,Classes/CommonBusinesses/Ad/TIAAd/View/JXSongPageVideoAdView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/View/JXSongPageVideoAdView.m,
property,ExpandCol2,JXNotificationContentService/Report/JXExtentionStatBaseBuilder.h,0,/Users/wuzhaogang/JOOX_iOS/JXNotificationContentService/Report/JXExtentionStatBaseBuilder.h,
property,renameFolderArray,Classes/Services/Request/Business/Favorite/SyncFolderToCloud.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/Favorite/SyncFolderToCloud.h,
property,recentlyEnterRoomsArray,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,
property,sentencesSinceArray,Classes/Businesses/Music/Lyric/Pannel/JXLyricView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Lyric/Pannel/JXLyricView.m,
property,forreport_commandid,Classes/Businesses/Music/BasePlayList/Handler/JXSongListHandler.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/BasePlayList/Handler/JXSongListHandler.h,
property,defaultLyricFilePath,Classes/CommonBusinesses/QQMuisc/Lyric/JXLyricDownloadResult.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Lyric/JXLyricDownloadResult.h,
property,hasTop1Kuser,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,
property,hasArtistMcliveStatus,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveCommon.pbobjc.h,
property,durationSinceLastLaunch,Classes/CommonBusinesses/Performance/AppLaunch/JXAppLaunchDurationReporter.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Performance/AppLaunch/JXAppLaunchDurationReporter.m,
property,udid,Widget/Manager/App.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Manager/App.swift,
property,hasConfig,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/DataReport.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/DataReport.pbobjc.h,
property,currentImageURL,Classes/Businesses/KSong/KSong/UI/JXMenuView/TitleImage/JXCategoryTitleImageCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXMenuView/TitleImage/JXCategoryTitleImageCell.m,
property,activityListArray,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/voov/JooxAppVipTab.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/voov/JooxAppVipTab.pbobjc.h,
property,lyricView,Classes/Businesses/Music/Player/UI/JXPlayerViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/JXPlayerViewController.h,
property,portArray_Count,Classes/CommonBusinesses/LMFoundation/Channel/PB/AccessComm.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/PB/AccessComm.pbobjc.h,
property,currentDisplayRateSize,Classes/Businesses/Music/SongMoreActionSheet/JXSongMoreActionSheetProvider+Private.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/SongMoreActionSheet/JXSongMoreActionSheetProvider+Private.h,
property,totalLabel,Classes/Businesses/KSong/KSong/UI/ViewController/KSongPlaylistVC/View/KSongPlaylistHeaderView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongPlaylistVC/View/KSongPlaylistHeaderView.m,
property,bgmURL,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/GetBgmDetail.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/GetBgmDetail.pbobjc.h,
property,cuts_2,Classes/CommonBusinesses/Player/Automix/Mir/QMNewMirInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Player/Automix/Mir/QMNewMirInfo.h,
property,playIndex,Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/JXKSongDiscoveryManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/JXKSongDiscoveryManager.h,
property,singerssong,Classes/CommonBusinesses/QQMuisc/Library/LibraryManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Library/LibraryManager.h,
property,videoDefinitionId,Classes/CommonBusinesses/Player/VideoPlayer/JOOXPlayerDebugInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Player/VideoPlayer/JOOXPlayerDebugInfo.h,
property,totalMemory,Classes/Services/JXAPM/JXSafeModeMonitor+Private.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/JXAPM/JXSafeModeMonitor+Private.h,
property,hasExpoused,Classes/Businesses/Music/Player/UI/JXSingerNewsWidget.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/JXSingerNewsWidget.h,
property,isFilterOriginSongList,Classes/CommonBusinesses/PlayReport/JXMusicExtraListProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/PlayReport/JXMusicExtraListProtocol.h,
property,thumbLayer,Classes/UIKit/UIComponents/JXSwitch/JXSwitch.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXSwitch/JXSwitch.m,
property,laucherNumber,Classes/CommonBusinesses/QQMuisc/Download/DownLoadManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Download/DownLoadManager.h,
property,vipExpirationNotifyInDay,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/JXMyNewMusicViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/JXMyNewMusicViewController.m,
property,hasWatchCount,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,hasVideoId,Classes/Businesses/LiveVideo/JXLive/Protocol/PB/VideoRecordList.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Protocol/PB/VideoRecordList.pbobjc.h,
property,iconBgView,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/newMusic/JXUnlockVipInfoMultiplePlanView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/newMusic/JXUnlockVipInfoMultiplePlanView.m,
property,openappidArray_Count,Classes/CommonBusinesses/LMFoundation/Channel/PB/Qtxproxy.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/PB/Qtxproxy.pbobjc.h,
property,popupItem,Classes/UIKit/UIComponents/JXAlert/JXPopupView/JXSuperHighQualityPopupView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXAlert/JXPopupView/JXSuperHighQualityPopupView.h,
property,descLab,Classes/Businesses/Music/PlayList/RecentPlay/UI/RecentSongListTableViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/RecentPlay/UI/RecentSongListTableViewCell.m,
property,borderWidth,Classes/CommonBusinesses/QQMuisc/PiPLyric/QMSegmentedControl/QMCustomSegmentIndicator.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/PiPLyric/QMSegmentedControl/QMCustomSegmentIndicator.h,
property,currentShowContext,Classes/CommonBusinesses/Ad/TIAAd/Manager/AllCombineAD/JXCombineADManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Manager/AllCombineAD/JXCombineADManager.h,
property,hadFreeListenABT,Classes/CommonBusinesses/PremiumUserPopup/Request/PayAlert/JXPayAlertManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/PremiumUserPopup/Request/PayAlert/JXPayAlertManager.m,
property,reportToponId,Classes/CommonBusinesses/Ad/TIAAd/Manager/AllCombineAD/JXADContext.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Manager/AllCombineAD/JXADContext.h,
property,userVipInfo,Library/PB_OC/JXPBCode/Classes/JXPB/common/MaskUserInfo.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/MaskUserInfo.pbobjc.h,
property,rightTriangleView,LocalPods/PADShakeCard/PADShakeCard/Classes/Twist/PADTwistAnimationView.m,0,/Users/wuzhaogang/JOOX_iOS/LocalPods/PADShakeCard/PADShakeCard/Classes/Twist/PADTwistAnimationView.m,
property,guideTipLabel,Classes/Businesses/KSong/KSong/UI/Component/View/LyricView/JXLyricGround.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/Component/View/LyricView/JXLyricGround.h,
property,extraParams,Classes/CommonBusinesses/Statistics/JXMLBuriedContextHelper.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Statistics/JXMLBuriedContextHelper.m,
property,iCount,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/TaskCenterNode.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/TaskCenterNode.pbobjc.h,
property,isActive,Classes/Businesses/Explore/ViewController/Plugin/JXExplorePlayBasePlugin.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Explore/ViewController/Plugin/JXExplorePlayBasePlugin.h,
property,defaultLyric,Classes/CommonBusinesses/QQMuisc/Lyric/JXLyricDownloadResult.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Lyric/JXLyricDownloadResult.h,
property,searchCancleButton,Classes/Businesses/Music/PlayList/UserPlayList/UI/SearchHeaderViewTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/UserPlayList/UI/SearchHeaderViewTableViewCell.h,
property,currentAccoId,Classes/Businesses/KSong/KSong/Logic/Manager/Sticker/KSSurpriseEggStickerManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/Manager/Sticker/KSSurpriseEggStickerManager.m,
property,mapExt,Classes/Businesses/TMEPackage/Model/JXPropItem.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/TMEPackage/Model/JXPropItem.h,
property,detailURL,Classes/Models/Channel/MusicTopicItem.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/Channel/MusicTopicItem.h,
property,hasSubscript,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,
property,hasCoverId,Classes/Businesses/LiveVideo/JXLive/Protocol/PB/VideoRecordElement.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Protocol/PB/VideoRecordElement.pbobjc.h,
property,hasK128KaacSize,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,initialArray,Classes/Businesses/Music/MyMusic/UI/MyMusicEdit/MyMusicPlayListEditViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicEdit/MyMusicPlayListEditViewController.m,
property,customTitleNumberOfLines,Classes/Businesses/Discover/DiscoverUI/NewUI/JXDiscoverChartViewSongInfoTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/DiscoverUI/NewUI/JXDiscoverChartViewSongInfoTableViewCell.h,
property,isNewDiscoverUI,Classes/CommonBusinesses/QQMuisc/Audio/Manager/AudioPlayManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Audio/Manager/AudioPlayManager.h,
property,playSongList,Classes/CommonBusinesses/PlayReport/JXMusicExtraListProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/PlayReport/JXMusicExtraListProtocol.h,
property,onlyOneSectionInset,Classes/UIKit/UIComponents/JXCyclePagerView/JXCyclePagerTransformLayout.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXCyclePagerView/JXCyclePagerTransformLayout.h,
property,hasCommmetUserHeadImageURL,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Message.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Message.pbobjc.h,
property,subTextLabel,Classes/Businesses/Search/Search/UI/Common/JXSongListCollectionCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/UI/Common/JXSongListCollectionCell.m,
property,barnnerInfoListArray_Count,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/FeedsTable.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/FeedsTable.pbobjc.h,
property,isFound,Classes/CommonBusinesses/Player/VideoPlayer/JOOXPlayerNetworkPredictManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Player/VideoPlayer/JOOXPlayerNetworkPredictManager.m,
property,conn,Classes/CommonBusinesses/Ad/TIAAd/Manager/Max/HybridReward/Report/Comm/JXAdAttaReportModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Manager/Max/HybridReward/Report/Comm/JXAdAttaReportModel.h,
property,urlHostSave,Classes/Services/Request/Base/JXRequest.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Base/JXRequest.m,
property,isAutoRenewal,Classes/Businesses/UserCenter/VIPCenter/Model/JXVIPSectionInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/VIPCenter/Model/JXVIPSectionInfo.h,
property,currentPageView,Classes/Businesses/UserCenter/Login/UI/VC/JXLoginBaseSubVC.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Login/UI/VC/JXLoginBaseSubVC.h,
property,isDataLoaded,Classes/Businesses/SuperSound/UI/DTS/JXDTSSoundViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/SuperSound/UI/DTS/JXDTSSoundViewController.m,
property,titleLabelCenterX,Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCell.h,
property,bodyTextFont,Classes/UIKit/UIComponents/JXAlert/MoshaAlertView/MoShaAlertView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXAlert/MoshaAlertView/MoShaAlertView.h,
property,hadAuth,Classes/WearEngineSDK/JXWearEngineManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/WearEngineSDK/JXWearEngineManager.m,
property,downloadTime,Classes/CommonBusinesses/JOOXVideoPlayer/VideoPlayer/Core/ResourceLoader/JXPlayerResourceNetInterface.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JOOXVideoPlayer/VideoPlayer/Core/ResourceLoader/JXPlayerResourceNetInterface.m,
property,hasForceMaster,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,
property,innerFreeListeningVip,Classes/Businesses/UserCenter/VIPCenter/Logic/VIP/Model/JXVIPModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/VIPCenter/Logic/VIP/Model/JXVIPModel.h,
property,comboCount,Classes/Businesses/LiveVideo/JXLive/Gift/Model/LMGiftShowModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Gift/Model/LMGiftShowModel.h,
property,followUsersArray,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PChatSelectViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PChatSelectViewController.m,
property,emailFindPasswordView,Classes/Businesses/UserCenter/Login/UI/VC/JXPhoneLoginViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Login/UI/VC/JXPhoneLoginViewController.m,
property,bigImageBg,Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/JXUserProfilePageViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/JXUserProfilePageViewController.m,
property,songcount,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserPlayList.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserPlayList.pbobjc.h,
property,pingFinish,Classes/CommonBusinesses/ImageLoader/JXImageLoaderReportManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ImageLoader/JXImageLoaderReportManager.m,
property,hasRewardNum,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/nodejs/UserPortrait.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/nodejs/UserPortrait.pbobjc.h,
property,titleLabelSelectedStrokeWidth,Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCellModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCellModel.h,
property,hasTotalViewCount,Classes/Businesses/LiveVideo/JXLive/Protocol/PB/VideoRecordElement.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Protocol/PB/VideoRecordElement.pbobjc.h,
property,currentLeftCountDown,Classes/Businesses/FreeeModeFixed/JXFreeListenTimeUsedUpPopView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/FreeeModeFixed/JXFreeListenTimeUsedUpPopView.m,
property,adImageUrl,Classes/CommonBusinesses/UserPortrait/Model/JXPremiumUserInfoModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/UserPortrait/Model/JXPremiumUserInfoModel.h,
property,viewCountStr,Classes/Businesses/Search/Search/UI/Common/JXSongListCollectionCellModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/UI/Common/JXSongListCollectionCellModel.h,
property,hasIsRandom,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Kfeeds.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Kfeeds.pbobjc.h,
property,isAutoOpenShare,Classes/Businesses/LiveVideo/JXLive/Room/Model/LMLiveListItemModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Room/Model/LMLiveListItemModel.h,
property,listCellBackgroundColor,Classes/Businesses/KSong/KSong/UI/JXPagingView/JXPagerListContainerView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXPagingView/JXPagerListContainerView.h,
property,isUpdateSongSuccess,Classes/CommonBusinesses/QQMuisc/MyMusic/OneHourListenManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/MyMusic/OneHourListenManager.h,
property,picURL,Classes/Businesses/UserCenter/UserInfo/UI/UserInfoPicTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserInfo/UI/UserInfoPicTableViewCell.h,
property,hasVipTimeLimit,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,nameIndex,Classes/Businesses/UserCenter/Me/ViewModel/JXMeTableVModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Me/ViewModel/JXMeTableVModel.h,
property,expressHosts,Classes/Services/Request/Business/VKey/VKeyProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/VKey/VKeyProtocol.h,
property,resultHintMsg,Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.m,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.m,
property,songAdder,Classes/UIKit/UIComponents/SongListActionSheet/SongListActionSheet.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/SongListActionSheet/SongListActionSheet.h,
